key,key_display_name,count,fr_share,total,year
https://openalex.org/I4210117005,Laboratoire des Sciences du Numérique de Nantes,172,1.02,16817,2017
https://openalex.org/I97188460,Nantes Université,170,1.01,16817,2017
https://openalex.org/I142476485,École Polytechnique,169,1.0,16817,2017
https://openalex.org/I161929037,Université de Bretagne Occidentale,168,0.99,16817,2017
https://openalex.org/I4210152422,Université Toulouse - Jean Jaurès,168,0.99,16817,2017
https://openalex.org/I3131550300,Toulouse 1 Capitole University,165,0.98,16817,2017
https://openalex.org/I190752583,ParisTech,164,0.97,16817,2017
https://openalex.org/I201841394,Université Côte d'Azur,164,0.97,16817,2017
https://openalex.org/I4210091437,Sorbonne Paris Cité,163,0.96,16817,2017
https://openalex.org/I4210165912,Laboratoire Traitement et Communication de l’Information,162,0.96,16817,2017
https://openalex.org/I29607241,École Normale Supérieure - PSL,160,0.95,16817,2017
https://openalex.org/I4210105918,Normandie Université,160,0.95,16817,2017
https://openalex.org/I2802759292,Franche-Comté Électronique Mécanique Thermique et Optique - Sciences et Technologies,158,0.93,16817,2017
https://openalex.org/I4210115519,Centre de Recherche en Informatique,156,0.92,16817,2017
https://openalex.org/I4210101743,"Montpellier Laboratory of Informatics, Robotics and Microelectronics",141,0.83,16817,2017
https://openalex.org/I7454413,École Centrale de Lille,141,0.83,16817,2017
https://openalex.org/I169173203,Délégation Paris 7,139,0.82,16817,2017
https://openalex.org/I110736937,Délégation Paris 5,135,0.8,16817,2017
https://openalex.org/I102516824,University of Technology of Compiègne,133,0.79,16817,2017
https://openalex.org/I205747304,National Polytechnic Institute of Toulouse,131,0.77,16817,2017
https://openalex.org/I169645620,Institut Pascal,130,0.77,16817,2017
https://openalex.org/I4210118524,Université Bourgogne Franche-Comté,128,0.76,16817,2017
https://openalex.org/I32881790,University of Poitiers,127,0.75,16817,2017
https://openalex.org/I4210121838,Lorraine Research Laboratory in Computer Science and its Applications,126,0.74,16817,2017
https://openalex.org/I48430043,Institut National des Sciences Appliquées de Lyon,126,0.74,16817,2017
https://openalex.org/I142899784,University of Sfax,124,0.73,16817,2017
https://openalex.org/I4210128565,CEA Saclay,124,0.73,16817,2017
https://openalex.org/I2800365227,University of Paris-Est,121,0.71,16817,2017
https://openalex.org/I4210166444,Institut de Recherche pour le Développement,121,0.71,16817,2017
https://openalex.org/I62396329,University of Rouen,121,0.71,16817,2017
https://openalex.org/I98702875,Université de Caen Normandie,121,0.71,16817,2017
https://openalex.org/I177064439,University of Burgundy,119,0.7,16817,2017
https://openalex.org/I190861549,Arts et Metiers Institute of Technology,116,0.68,16817,2017
https://openalex.org/I4210110792,Research Center for Automatic Control of Nancy,116,0.68,16817,2017
https://openalex.org/I4210154111,Université Gustave Eiffel,115,0.68,16817,2017
https://openalex.org/I4210142254,Laboratoire Bordelais de Recherche en Informatique,113,0.67,16817,2017
https://openalex.org/I198244214,University of Clermont Auvergne,111,0.66,16817,2017
https://openalex.org/I100445878,École Centrale de Nantes,110,0.65,16817,2017
https://openalex.org/I45129253,University College London,110,0.65,16817,2017
https://openalex.org/I37553959,University of Technology of Belfort-Montbéliard,109,0.64,16817,2017
https://openalex.org/I4210155607,Laboratoire d'Informatique en Images et Systèmes d'Information,107,0.63,16817,2017
https://openalex.org/I4210156583,Laboratoire d'Informatique de Paris-Nord,106,0.63,16817,2017
https://openalex.org/I12449238,University of Orléans,104,0.61,16817,2017
https://openalex.org/I4210097159,Assistance Publique – Hôpitaux de Paris,104,0.61,16817,2017
https://openalex.org/I4210127572,IMT Atlantique,104,0.61,16817,2017
https://openalex.org/I4210142324,CY Cergy Paris University,104,0.61,16817,2017
https://openalex.org/I56435720,Université Paris Dauphine-PSL,104,0.61,16817,2017
https://openalex.org/I4647051,University of Picardie Jules Verne,102,0.6,16817,2017
https://openalex.org/I4210138704,Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé,101,0.6,16817,2017
https://openalex.org/I4210115485,Laboratoire d'Informatique pour la Mécanique et les Sciences de l'Ingénieur,99,0.58,16817,2017
https://openalex.org/I4210091279,Université Sorbonne Paris Nord,98,0.58,16817,2017
https://openalex.org/I4210104430,Grenoble Computer Science Laboratory,96,0.57,16817,2017
https://openalex.org/I4210123702,Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance,94,0.55,16817,2017
https://openalex.org/I205703379,Institut Mines-Télécom,93,0.55,16817,2017
https://openalex.org/I4210150358,Institut Systèmes Intelligents et de Robotique,92,0.54,16817,2017
https://openalex.org/I70768539,Mines Paris - PSL,92,0.54,16817,2017
https://openalex.org/I4210089617,"Laboratory of Industrial and Human Automation Control, Mechanical Engineering and Computer Science",91,0.54,16817,2017
https://openalex.org/I4210108118,"Laboratoire d'Informatique, du Traitement de l'Information et des Systèmes",91,0.54,16817,2017
https://openalex.org/I124158823,Conservatoire National des Arts et Métiers,90,0.53,16817,2017
https://openalex.org/I40120149,University of Oxford,90,0.53,16817,2017
https://openalex.org/I4210133778,Inria Rennes - Bretagne Atlantique Research Centre,90,0.53,16817,2017
https://openalex.org/I113428412,École Normale Supérieure de Lyon,89,0.52,16817,2017
https://openalex.org/I4210096782,"Laboratoire Pluridisciplinaire de Recherche en Ingénierie des Systèmes, Mécanique et Energétique",88,0.52,16817,2017
https://openalex.org/I4210155549,Laboratoire de Mathématiques,88,0.52,16817,2017
https://openalex.org/I48825208,Paris 8 University,85,0.5,16817,2017
https://openalex.org/I5124864,École Polytechnique Fédérale de Lausanne,85,0.5,16817,2017
https://openalex.org/I11559806,École Normale Supérieure Paris-Saclay,84,0.49,16817,2017
https://openalex.org/I19370010,Orange (France),82,0.48,16817,2017
https://openalex.org/I22248866,Agro ParisTech,82,0.48,16817,2017
https://openalex.org/I51101395,Université Paris 1 Panthéon-Sorbonne,80,0.47,16817,2017
https://openalex.org/I78744979,University of La Rochelle,80,0.47,16817,2017
https://openalex.org/I4210139483,GREYC,79,0.46,16817,2017
https://openalex.org/I47508984,Imperial College London,79,0.46,16817,2017
https://openalex.org/I4210101348,Inria Grenoble - Rhône-Alpes research centre,78,0.46,16817,2017
https://openalex.org/I4210152518,Laboratoire d'Informatique Gaspard-Monge,78,0.46,16817,2017
https://openalex.org/I4210100151,Institut d'Électronique et des Technologies du numéRique,77,0.45,16817,2017
https://openalex.org/I4210126360,Inria Saclay - Île-de-France Research Centre,77,0.45,16817,2017
https://openalex.org/I4210138412,Inria research centre Lille - Nord Europe,77,0.45,16817,2017
https://openalex.org/I185839726,Institut Universitaire de France,76,0.45,16817,2017
https://openalex.org/I4210144804,Laboratoire de Recherche en Informatique,76,0.45,16817,2017
https://openalex.org/I3019441195,Département de Mathématiques,75,0.44,16817,2017
https://openalex.org/I88814501,Institut National des Sciences Appliquées de Rouen,75,0.44,16817,2017
https://openalex.org/I112936343,École Centrale de Lyon,74,0.44,16817,2017
https://openalex.org/I4210097418,Laboratoire des Signaux & Systèmes,74,0.44,16817,2017
https://openalex.org/I96226040,University of Reims Champagne-Ardenne,74,0.44,16817,2017
https://openalex.org/I99464096,KU Leuven,74,0.44,16817,2017
https://openalex.org/I131077856,Centre de Coopération Internationale en Recherche Agronomique pour le Développement,73,0.43,16817,2017
https://openalex.org/I197681013,Université Paris-Est Créteil,73,0.43,16817,2017
https://openalex.org/I4210085861,CEA LIST,73,0.43,16817,2017
https://openalex.org/I4210140930,Thales (France),73,0.43,16817,2017
https://openalex.org/I143002897,Université de Toulon,72,0.42,16817,2017
https://openalex.org/I4210142724,Centrale Marseille,72,0.42,16817,2017
https://openalex.org/I4210150049,CEA LETI,72,0.42,16817,2017
https://openalex.org/I100296615,École Nationale de l’Aviation Civile,70,0.41,16817,2017
https://openalex.org/I195731000,Université de Versailles Saint-Quentin-en-Yvelines,70,0.41,16817,2017
https://openalex.org/I3020098449,CEA Grenoble,70,0.41,16817,2017
https://openalex.org/I4210149092,Laboratoire Jean Kuntzmann,70,0.41,16817,2017
https://openalex.org/I63596082,Tunis El Manar University,70,0.41,16817,2017
https://openalex.org/I108714496,Tunis University,69,0.41,16817,2017
https://openalex.org/I90669466,School for Advanced Studies in the Social Sciences,69,0.41,16817,2017
https://openalex.org/I1902872,EURECOM,68,0.4,16817,2017
https://openalex.org/I93860229,Politecnico di Milano,68,0.4,16817,2017
https://openalex.org/I160368002,Lebanese University,67,0.39,16817,2017
https://openalex.org/I193033237,National Higher French Institute of Aeronautics and Space,67,0.39,16817,2017
https://openalex.org/I4210139461,Computer Science Laboratory of the École Polytechnique,67,0.39,16817,2017
https://openalex.org/I70348806,Polytechnic University of Hauts-de-France,67,0.39,16817,2017
https://openalex.org/I102475099,Supélec,66,0.39,16817,2017
https://openalex.org/I2799535048,Centre National d'Études Spatiales,66,0.39,16817,2017
https://openalex.org/I4210107733,"Computer Science, Integrative Biology and Complex Systems",65,0.38,16817,2017
https://openalex.org/I44563897,Artois University,65,0.38,16817,2017
https://openalex.org/I110017253,Université de Tours,64,0.38,16817,2017
https://openalex.org/I140494188,University of Technology of Troyes,61,0.36,16817,2017
https://openalex.org/I4210085887,Laboratoire Hubert Curien,60,0.35,16817,2017
https://openalex.org/I159885104,École Pratique des Hautes Études,59,0.35,16817,2017
https://openalex.org/I28221208,Institut National des Sciences Appliquées de Rennes,58,0.34,16817,2017
https://openalex.org/I4210114274,Laboratoire d’Informatique et Systèmes,58,0.34,16817,2017
https://openalex.org/I4210158291,Laboratoire Jacques-Louis Lions,58,0.34,16817,2017
https://openalex.org/I84500057,Toulouse Mathematics Institute,58,0.34,16817,2017
https://openalex.org/I70900168,Université Savoie Mont Blanc,57,0.33,16817,2017
https://openalex.org/I861853513,Sapienza University of Rome,57,0.33,16817,2017
https://openalex.org/I171048554,Centre de Recherche en Mathématiques de la Décision,56,0.33,16817,2017
https://openalex.org/I194210350,École Nationale Supérieure d'Ingénieurs de Caen,56,0.33,16817,2017
https://openalex.org/I241749,University of Cambridge,56,0.33,16817,2017
https://openalex.org/I2800745255,University of Upper Alsace,56,0.33,16817,2017
https://openalex.org/I35440088,ETH Zurich,56,0.33,16817,2017
https://openalex.org/I4387153255,"École Nationale Supérieure d'Électrotechnique, d'Électronique, d'Informatique, d'Hydraulique et des Télécommunications",56,0.33,16817,2017
https://openalex.org/I142631665,École des Ponts ParisTech,55,0.32,16817,2017
https://openalex.org/I201181511,École Nationale Supérieure de Techniques Avancées,55,0.32,16817,2017
https://openalex.org/I4210145724,Centre d'Etudes et De Recherche en Informatique et Communications,55,0.32,16817,2017
https://openalex.org/I97018004,Stanford University,55,0.32,16817,2017
https://openalex.org/I136199984,Harvard University,54,0.32,16817,2017
https://openalex.org/I2802204017,University of Southern Brittany,54,0.32,16817,2017
https://openalex.org/I4210136613,Laboratory of Systems & Applications of Information & Energy Technologies,54,0.32,16817,2017
https://openalex.org/I4210126779,Observatoire de la Côte d’Azur,53,0.31,16817,2017
https://openalex.org/I4210127166,Inria Nancy - Grand-Est research centre,53,0.31,16817,2017
https://openalex.org/I70931966,Université de Montréal,53,0.31,16817,2017
https://openalex.org/I9360294,University of Bologna,53,0.31,16817,2017
https://openalex.org/I98910050,ESPCI Paris,53,0.31,16817,2017
https://openalex.org/I95674353,Université Catholique de Louvain,52,0.3,16817,2017
https://openalex.org/I185261750,University of Toronto,51,0.3,16817,2017
https://openalex.org/I4210161954,Département d'Informatique,51,0.3,16817,2017
https://openalex.org/I4210152724,Institut du Cerveau,50,0.29,16817,2017
https://openalex.org/I4210166017,Institut de Mathématiques de Bordeaux,50,0.29,16817,2017
https://openalex.org/I157536573,Institut Pasteur,49,0.29,16817,2017
https://openalex.org/I187986737,Collège de France,49,0.29,16817,2017
https://openalex.org/I193223587,University of Trento,49,0.29,16817,2017
https://openalex.org/I4210099416,"Laboratory of Computing, Modelling and Optimization of the Systems",49,0.29,16817,2017
https://openalex.org/I4210121705,Pitié-Salpêtrière Hospital,49,0.29,16817,2017
https://openalex.org/I86175216,École Nationale Supérieure de l'Électronique et de ses Applications,49,0.29,16817,2017
https://openalex.org/I88467170,University of Évry Val d'Essonne,49,0.29,16817,2017
https://openalex.org/I62916508,Technical University of Munich,48,0.28,16817,2017
https://openalex.org/I4210100283,"Laboratoire des Sciences de l'Ingénieur, de l'Informatique et de l'Imagerie",47,0.27,16817,2017
https://openalex.org/I4210145913,Laboratoire Ampère,47,0.27,16817,2017
https://openalex.org/I49451733,University of Angers,47,0.27,16817,2017
https://openalex.org/I57995698,Paris School of Economics,47,0.27,16817,2017
https://openalex.org/I9617848,Universitat Politècnica de Catalunya,47,0.27,16817,2017
https://openalex.org/I1301102746,Renault (France),46,0.27,16817,2017
https://openalex.org/I3019848993,Mines Saint-Étienne,46,0.27,16817,2017
https://openalex.org/I5023651,McGill University,46,0.27,16817,2017
https://openalex.org/I205092303,Sciences Po,45,0.26,16817,2017
https://openalex.org/I90843659,University of Franche-Comté,45,0.26,16817,2017
https://openalex.org/I157674565,University of Liège,44,0.26,16817,2017
https://openalex.org/I4210100943,STIC Research Centre,44,0.26,16817,2017
https://openalex.org/I4210143116,Électricité de France (France),44,0.26,16817,2017
https://openalex.org/I65806277,University of Limoges,44,0.26,16817,2017
https://openalex.org/I887064364,University of Amsterdam,44,0.26,16817,2017
https://openalex.org/I95457486,"University of California, Berkeley",44,0.26,16817,2017
https://openalex.org/I24906876,Institut Agro Montpelier,43,0.25,16817,2017
https://openalex.org/I4210123221,Sigma Clermont,43,0.25,16817,2017
https://openalex.org/I4210131288,National Engineering School of Tunis,43,0.25,16817,2017
https://openalex.org/I1294671590,French National Centre for Scientific Research,5007,28.34,17667,2018
https://openalex.org/I4210145102,Institut Polytechnique de Paris,1097,6.2,17667,2018
https://openalex.org/I277688954,University of Paris-Saclay,968,5.47,17667,2018
https://openalex.org/I39804081,Sorbonne Université,892,5.04,17667,2018
https://openalex.org/I899635006,Université Grenoble Alpes,804,4.55,17667,2018
https://openalex.org/I154526488,Inserm,747,4.22,17667,2018
https://openalex.org/I1326498283,French Institute for Research in Computer Science and Automation,684,3.87,17667,2018
https://openalex.org/I100532134,Claude Bernard University Lyon 1,671,3.79,17667,2018
https://openalex.org/I204730241,Université Paris Cité,624,3.53,17667,2018
https://openalex.org/I90183372,Université de Lorraine,475,2.68,17667,2018
https://openalex.org/I17866349,Université de Toulouse,457,2.58,17667,2018
https://openalex.org/I2738703131,Atomic Energy and Alternative Energies Commission,457,2.58,17667,2018
https://openalex.org/I102197404,University of Paris-Sud,430,2.43,17667,2018
https://openalex.org/I21491767,Aix-Marseille University,417,2.36,17667,2018
https://openalex.org/I2279609970,University of Lille,393,2.22,17667,2018
https://openalex.org/I134560555,Université Toulouse III - Paul Sabatier,381,2.15,17667,2018
https://openalex.org/I15057530,University of Bordeaux,376,2.12,17667,2018
https://openalex.org/I2746051580,Université Paris Sciences et Lettres,353,1.99,17667,2018
https://openalex.org/I4210160189,Institut Polytechnique de Bordeaux,348,1.96,17667,2018
https://openalex.org/I19894307,University of Montpellier,345,1.95,17667,2018
https://openalex.org/I56067802,University of Rennes,338,1.91,17667,2018
https://openalex.org/I4210107720,CentraleSupélec,335,1.89,17667,2018
https://openalex.org/I106785703,Grenoble Institute of Technology,289,1.63,17667,2018
https://openalex.org/I4210117005,Laboratoire des Sciences du Numérique de Nantes,270,1.52,17667,2018
https://openalex.org/I4210124956,Grenoble Images Parole Signal Automatique,243,1.37,17667,2018
https://openalex.org/I68947357,University of Strasbourg,229,1.29,17667,2018
https://openalex.org/I4210119061,Toulouse Institute of Computer Science Research,217,1.22,17667,2018
https://openalex.org/I142476485,École Polytechnique,213,1.2,17667,2018
https://openalex.org/I4210091437,Sorbonne Paris Cité,203,1.14,17667,2018
https://openalex.org/I2802519937,Institut de Recherche en Informatique et Systèmes Aléatoires,202,1.14,17667,2018
https://openalex.org/I201841394,Université Côte d'Azur,192,1.08,17667,2018
https://openalex.org/I2802759292,Franche-Comté Électronique Mécanique Thermique et Optique - Sciences et Technologies,185,1.04,17667,2018
https://openalex.org/I4210118524,Université Bourgogne Franche-Comté,184,1.04,17667,2018
https://openalex.org/I4210152422,Université Toulouse - Jean Jaurès,181,1.02,17667,2018
https://openalex.org/I12356871,Télécom Paris,178,1.0,17667,2018
https://openalex.org/I161929037,Université de Bretagne Occidentale,178,1.0,17667,2018
https://openalex.org/I190497903,Laboratory for Analysis and Architecture of Systems,178,1.0,17667,2018
https://openalex.org/I190752583,ParisTech,173,0.97,17667,2018
https://openalex.org/I4210166444,Institut de Recherche pour le Développement,171,0.96,17667,2018
https://openalex.org/I3131550300,Toulouse 1 Capitole University,169,0.95,17667,2018
https://openalex.org/I97188460,Nantes Université,166,0.93,17667,2018
https://openalex.org/I4210127572,IMT Atlantique,163,0.92,17667,2018
https://openalex.org/I4210165912,Laboratoire Traitement et Communication de l’Information,161,0.91,17667,2018
https://openalex.org/I4210101743,"Montpellier Laboratory of Informatics, Robotics and Microelectronics",158,0.89,17667,2018
https://openalex.org/I29607241,École Normale Supérieure - PSL,155,0.87,17667,2018
https://openalex.org/I169173203,Délégation Paris 7,154,0.87,17667,2018
https://openalex.org/I32881790,University of Poitiers,149,0.84,17667,2018
https://openalex.org/I48430043,Institut National des Sciences Appliquées de Lyon,149,0.84,17667,2018
https://openalex.org/I4210115519,Centre de Recherche en Informatique,143,0.8,17667,2018
https://openalex.org/I4210128565,CEA Saclay,140,0.79,17667,2018
https://openalex.org/I4210105918,Normandie Université,139,0.78,17667,2018
https://openalex.org/I2801658355,Office National d'Études et de Recherches Aérospatiales,137,0.77,17667,2018
https://openalex.org/I4210104430,Grenoble Computer Science Laboratory,136,0.76,17667,2018
https://openalex.org/I4210097159,Assistance Publique – Hôpitaux de Paris,134,0.75,17667,2018
https://openalex.org/I110736937,Délégation Paris 5,132,0.74,17667,2018
https://openalex.org/I4210114274,Laboratoire d’Informatique et Systèmes,132,0.74,17667,2018
https://openalex.org/I100445878,École Centrale de Nantes,131,0.74,17667,2018
https://openalex.org/I198244214,University of Clermont Auvergne,131,0.74,17667,2018
https://openalex.org/I12449238,University of Orléans,126,0.71,17667,2018
https://openalex.org/I143002897,Université de Toulon,126,0.71,17667,2018
https://openalex.org/I102516824,University of Technology of Compiègne,125,0.7,17667,2018
https://openalex.org/I177064439,University of Burgundy,125,0.7,17667,2018
https://openalex.org/I205747304,National Polytechnic Institute of Toulouse,125,0.7,17667,2018
https://openalex.org/I4210091279,Université Sorbonne Paris Nord,124,0.7,17667,2018
https://openalex.org/I7454413,École Centrale de Lille,123,0.69,17667,2018
https://openalex.org/I4647051,University of Picardie Jules Verne,121,0.68,17667,2018
https://openalex.org/I142899784,University of Sfax,120,0.67,17667,2018
https://openalex.org/I4210121838,Lorraine Research Laboratory in Computer Science and its Applications,119,0.67,17667,2018
https://openalex.org/I56435720,Université Paris Dauphine-PSL,119,0.67,17667,2018
https://openalex.org/I4210154111,Université Gustave Eiffel,118,0.66,17667,2018
https://openalex.org/I62396329,University of Rouen,116,0.65,17667,2018
https://openalex.org/I113428412,École Normale Supérieure de Lyon,114,0.64,17667,2018
https://openalex.org/I4210089617,"Laboratory of Industrial and Human Automation Control, Mechanical Engineering and Computer Science",113,0.63,17667,2018
https://openalex.org/I4210142254,Laboratoire Bordelais de Recherche en Informatique,111,0.62,17667,2018
https://openalex.org/I4210115485,Laboratoire d'Informatique pour la Mécanique et les Sciences de l'Ingénieur,110,0.62,17667,2018
https://openalex.org/I4210155607,Laboratoire d'Informatique en Images et Systèmes d'Information,110,0.62,17667,2018
https://openalex.org/I45129253,University College London,109,0.61,17667,2018
https://openalex.org/I4210123702,Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance,108,0.61,17667,2018
https://openalex.org/I2800365227,University of Paris-Est,106,0.59,17667,2018
https://openalex.org/I22248866,Agro ParisTech,102,0.57,17667,2018
https://openalex.org/I37553959,University of Technology of Belfort-Montbéliard,100,0.56,17667,2018
https://openalex.org/I185839726,Institut Universitaire de France,99,0.56,17667,2018
https://openalex.org/I98702875,Université de Caen Normandie,99,0.56,17667,2018
https://openalex.org/I4210101348,Inria Grenoble - Rhône-Alpes research centre,96,0.54,17667,2018
https://openalex.org/I190861549,Arts et Metiers Institute of Technology,95,0.53,17667,2018
https://openalex.org/I4210108118,"Laboratoire d'Informatique, du Traitement de l'Information et des Systèmes",95,0.53,17667,2018
https://openalex.org/I169645620,Institut Pascal,94,0.53,17667,2018
https://openalex.org/I3020098449,CEA Grenoble,92,0.52,17667,2018
https://openalex.org/I70768539,Mines Paris - PSL,92,0.52,17667,2018
https://openalex.org/I4210152518,Laboratoire d'Informatique Gaspard-Monge,91,0.51,17667,2018
https://openalex.org/I51101395,Université Paris 1 Panthéon-Sorbonne,91,0.51,17667,2018
https://openalex.org/I5124864,École Polytechnique Fédérale de Lausanne,90,0.5,17667,2018
https://openalex.org/I1902872,EURECOM,89,0.5,17667,2018
https://openalex.org/I110017253,Université de Tours,88,0.49,17667,2018
https://openalex.org/I4210110792,Research Center for Automatic Control of Nancy,88,0.49,17667,2018
https://openalex.org/I4210150049,CEA LETI,86,0.48,17667,2018
https://openalex.org/I4210150358,Institut Systèmes Intelligents et de Robotique,86,0.48,17667,2018
https://openalex.org/I48825208,Paris 8 University,86,0.48,17667,2018
https://openalex.org/I159885104,École Pratique des Hautes Études,85,0.48,17667,2018
https://openalex.org/I4210139461,Computer Science Laboratory of the École Polytechnique,85,0.48,17667,2018
https://openalex.org/I19370010,Orange (France),84,0.47,17667,2018
https://openalex.org/I197681013,Université Paris-Est Créteil,84,0.47,17667,2018
https://openalex.org/I4210144804,Laboratoire de Recherche en Informatique,84,0.47,17667,2018
https://openalex.org/I78744979,University of La Rochelle,84,0.47,17667,2018
https://openalex.org/I108714496,Tunis University,83,0.46,17667,2018
https://openalex.org/I124158823,Conservatoire National des Arts et Métiers,83,0.46,17667,2018
https://openalex.org/I2800745255,University of Upper Alsace,83,0.46,17667,2018
https://openalex.org/I4210142724,Centrale Marseille,83,0.46,17667,2018
https://openalex.org/I47508984,Imperial College London,83,0.46,17667,2018
https://openalex.org/I4210138704,Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé,79,0.44,17667,2018
https://openalex.org/I4210156583,Laboratoire d'Informatique de Paris-Nord,79,0.44,17667,2018
https://openalex.org/I4210097418,Laboratoire des Signaux & Systèmes,78,0.44,17667,2018
https://openalex.org/I4210140930,Thales (France),78,0.44,17667,2018
https://openalex.org/I4210142324,CY Cergy Paris University,78,0.44,17667,2018
https://openalex.org/I4210085861,CEA LIST,77,0.43,17667,2018
https://openalex.org/I4210133778,Inria Rennes - Bretagne Atlantique Research Centre,77,0.43,17667,2018
https://openalex.org/I131077856,Centre de Coopération Internationale en Recherche Agronomique pour le Développement,76,0.43,17667,2018
https://openalex.org/I160368002,Lebanese University,76,0.43,17667,2018
https://openalex.org/I99464096,KU Leuven,76,0.43,17667,2018
https://openalex.org/I100296615,École Nationale de l’Aviation Civile,75,0.42,17667,2018
https://openalex.org/I28221208,Institut National des Sciences Appliquées de Rennes,75,0.42,17667,2018
https://openalex.org/I49451733,University of Angers,75,0.42,17667,2018
https://openalex.org/I90669466,School for Advanced Studies in the Social Sciences,74,0.41,17667,2018
https://openalex.org/I35440088,ETH Zurich,73,0.41,17667,2018
https://openalex.org/I40120149,University of Oxford,73,0.41,17667,2018
https://openalex.org/I4210155549,Laboratoire de Mathématiques,73,0.41,17667,2018
https://openalex.org/I70900168,Université Savoie Mont Blanc,73,0.41,17667,2018
https://openalex.org/I195731000,Université de Versailles Saint-Quentin-en-Yvelines,72,0.4,17667,2018
https://openalex.org/I4210096782,"Laboratoire Pluridisciplinaire de Recherche en Ingénierie des Systèmes, Mécanique et Energétique",69,0.39,17667,2018
https://openalex.org/I112936343,École Centrale de Lyon,68,0.38,17667,2018
https://openalex.org/I193033237,National Higher French Institute of Aeronautics and Space,68,0.38,17667,2018
https://openalex.org/I4210149092,Laboratoire Jean Kuntzmann,68,0.38,17667,2018
https://openalex.org/I140494188,University of Technology of Troyes,67,0.37,17667,2018
https://openalex.org/I4210107733,"Computer Science, Integrative Biology and Complex Systems",67,0.37,17667,2018
https://openalex.org/I44563897,Artois University,67,0.37,17667,2018
https://openalex.org/I96226040,University of Reims Champagne-Ardenne,67,0.37,17667,2018
https://openalex.org/I84500057,Toulouse Mathematics Institute,66,0.37,17667,2018
https://openalex.org/I205703379,Institut Mines-Télécom,65,0.36,17667,2018
https://openalex.org/I4210143116,Électricité de France (France),65,0.36,17667,2018
https://openalex.org/I201181511,École Nationale Supérieure de Techniques Avancées,64,0.36,17667,2018
https://openalex.org/I4210126779,Observatoire de la Côte d’Azur,64,0.36,17667,2018
https://openalex.org/I11559806,École Normale Supérieure Paris-Saclay,63,0.35,17667,2018
https://openalex.org/I4210100151,Institut d'Électronique et des Technologies du numéRique,63,0.35,17667,2018
https://openalex.org/I4210100283,"Laboratoire des Sciences de l'Ingénieur, de l'Informatique et de l'Imagerie",63,0.35,17667,2018
https://openalex.org/I4210139483,GREYC,63,0.35,17667,2018
https://openalex.org/I4210152724,Institut du Cerveau,63,0.35,17667,2018
https://openalex.org/I93860229,Politecnico di Milano,63,0.35,17667,2018
https://openalex.org/I3019848993,Mines Saint-Étienne,62,0.35,17667,2018
https://openalex.org/I4210085887,Laboratoire Hubert Curien,62,0.35,17667,2018
https://openalex.org/I4210166017,Institut de Mathématiques de Bordeaux,62,0.35,17667,2018
https://openalex.org/I70348806,Polytechnic University of Hauts-de-France,62,0.35,17667,2018
https://openalex.org/I97018004,Stanford University,62,0.35,17667,2018
https://openalex.org/I5023651,McGill University,61,0.34,17667,2018
https://openalex.org/I70931966,Université de Montréal,61,0.34,17667,2018
https://openalex.org/I88814501,Institut National des Sciences Appliquées de Rouen,61,0.34,17667,2018
https://openalex.org/I1340951533,Institut de la Vision,60,0.33,17667,2018
https://openalex.org/I4210099416,"Laboratory of Computing, Modelling and Optimization of the Systems",58,0.32,17667,2018
https://openalex.org/I198415970,University of Avignon,57,0.32,17667,2018
https://openalex.org/I2799535048,Centre National d'Études Spatiales,57,0.32,17667,2018
https://openalex.org/I2802204017,University of Southern Brittany,57,0.32,17667,2018
https://openalex.org/I4210161954,Département d'Informatique,57,0.32,17667,2018
https://openalex.org/I40434647,Université Paris Nanterre,56,0.31,17667,2018
https://openalex.org/I4210121705,Pitié-Salpêtrière Hospital,56,0.31,17667,2018
https://openalex.org/I861853513,Sapienza University of Rome,56,0.31,17667,2018
https://openalex.org/I9360294,University of Bologna,56,0.31,17667,2018
https://openalex.org/I3019441195,Département de Mathématiques,55,0.31,17667,2018
https://openalex.org/I63596082,Tunis El Manar University,55,0.31,17667,2018
https://openalex.org/I86175216,École Nationale Supérieure de l'Électronique et de ses Applications,55,0.31,17667,2018
https://openalex.org/I4210123221,Sigma Clermont,54,0.3,17667,2018
https://openalex.org/I4210138412,Inria research centre Lille - Nord Europe,54,0.3,17667,2018
https://openalex.org/I4210158291,Laboratoire Jacques-Louis Lions,54,0.3,17667,2018
https://openalex.org/I98677209,University of Edinburgh,54,0.3,17667,2018
https://openalex.org/I157536573,Institut Pasteur,53,0.29,17667,2018
https://openalex.org/I241749,University of Cambridge,53,0.29,17667,2018
https://openalex.org/I24906876,Institut Agro Montpelier,53,0.29,17667,2018
https://openalex.org/I4210133642,IMT Nord Europe,53,0.29,17667,2018
https://openalex.org/I171048554,Centre de Recherche en Mathématiques de la Décision,52,0.29,17667,2018
https://openalex.org/I171246369,École Nationale Supérieure de Mécanique et d'Aérotechnique,52,0.29,17667,2018
https://openalex.org/I194210350,École Nationale Supérieure d'Ingénieurs de Caen,52,0.29,17667,2018
https://openalex.org/I4210126360,Inria Saclay - Île-de-France Research Centre,51,0.28,17667,2018
